PIA1.93
09 Mar 2020	17:44
PIEZO TYPE	PI 15 um
COMMENTS	
SCAN TYPE	Z scan at fixed X	X scan at fixed Z	Z scan at fixed X	Z scan at fixed X	Z scan at fixed X	X scan at fixed Z	Z scan at fixed X
VERTICAL WAVEFORM	custom
LATERAL WAVEFORM	custom
SCAN STEPS	Down	Front	Down	Pause	Up	Back	Down
SCAN SPEED [nm/sec]	125000	125000	125000	0	125000	250000	250000
PAUSE [sec]	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
CHANNELS	vertical deflection, lateral deflection
NUMBER OF FORCE CURVES	1
POINTS PER CURVE	3584
SCAN RATE [Hz]	0.833328	1.249988	12.498750	1.000000	0.480769	2.499975	2.500000
TRIGGER TYPE	no trigger
CANTILEVER NAME	
CANTILEVER TYPE	0
RESONANT FREQUENCY	0.000000
VERTICAL SPRING CONSTANT [N/m]	0.000000
VERTICAL CALIBRATION COEFFICIENT [µN/V]	1.000000
OPTIC SENSOR FORCE-VOLTAGE RELATION [µN]	0+(-3.464847548173025E+3*x^0)+(4.166399346689978E+3*x^1)+(-4.272509255274562E+3*x^2)+(3.126702697620634E+3*x^3)+(-1.353651158969758E+3*x^4)+(3.443961871035622E+2*x^5)+(-4.749887193466130E+1*x^6)+(2.766192854606011E+0*x^7)
FRAME RATE [Hz]	29.999985
NUMBER OF FRAMES	36	23	2	29	62	12	12
PIEZO Z [nm]	PIEZO X [nm]	Time [s]	VERTICAL DEF	LATERAL DEF	AUX DEF
259999.00000000	299994.25000000	3.04271412	2.59250641	-0.07286072	0.00000000
259999.00000000	299994.25000000	3.04466748	2.59685516	-0.08331299	0.00000000
259999.00000000	299994.25000000	3.04662085	2.59372711	-0.07137299	0.00000000
259999.00000000	299994.25000000	3.04857397	2.60040283	-0.07850647	0.00000000
259999.00000000	299994.25000000	3.05052733	2.60108948	-0.07507324	0.00000000
259999.00000000	299994.25000000	3.05248070	2.59998322	-0.07701874	0.00000000
259999.00000000	299994.25000000	3.05443382	2.59777069	-0.09033203	0.00000000
259999.00000000	299994.25000000	3.05638719	2.59521484	-0.08186340	0.00000000
259999.00000000	299994.25000000	3.05834031	2.59269714	-0.07198334	0.00000000
259999.00000000	299994.25000000	3.06029367	2.59216309	-0.07408142	0.00000000
259999.00000000	299994.25000000	3.06224704	2.59288788	-0.07072449	0.00000000
259999.00000000	299994.25000000	3.06420016	2.59780884	-0.08232117	0.00000000
259999.00000000	299994.25000000	3.06615353	2.59868622	-0.07289886	0.00000000
259999.00000000	299994.25000000	3.06810689	2.59929657	-0.07457733	0.00000000
259999.00000000	299994.25000000	3.07006001	2.60070801	-0.07667542	0.00000000
259999.00000000	299994.25000000	3.07201338	2.60009766	-0.07518768	0.00000000
259999.00000000	299994.25000000	3.07396674	2.59754181	-0.09410858	0.00000000
259999.00000000	299994.25000000	3.07591987	2.59372711	-0.08007050	0.00000000
259999.00000000	299994.25000000	3.07787323	2.59265900	-0.07503510	0.00000000
259999.00000000	299994.25000000	3.07982635	2.59174347	-0.07274628	0.00000000
259999.00000000	299994.25000000	3.08177972	2.59307861	-0.07266998	0.00000000
259999.00000000	299994.25000000	3.08373308	2.59521484	-0.08384705	0.00000000
259999.00000000	299994.25000000	3.08568621	2.59803772	-0.07293701	0.00000000
259999.00000000	299994.25000000	3.08763957	2.59963989	-0.07648468	0.00000000
259999.00000000	299994.25000000	3.08959293	2.60074615	-0.07637024	0.00000000
259999.00000000	299994.25000000	3.09154606	2.59899139	-0.07331848	0.00000000
259999.00000000	299994.25000000	3.09349942	2.59716034	-0.08674622	0.00000000
259999.00000000	299994.25000000	3.09545279	2.59490967	-0.08056641	0.00000000
259999.00000000	299994.25000000	3.09740591	2.59223938	-0.07743835	0.00000000
259999.00000000	299994.25000000	3.09935927	2.59151459	-0.07087708	0.00000000
259999.00000000	299994.25000000	3.10131240	2.59269714	-0.07381439	0.00000000
259999.00000000	299994.25000000	3.10326576	2.59502411	-0.07812500	0.00000000
259999.00000000	299994.25000000	3.10521913	2.59689331	-0.07827759	0.00000000
259999.00000000	299994.25000000	3.10717225	2.60238647	-0.07259369	0.00000000
259999.00000000	299994.25000000	3.10912561	2.60044098	-0.08087158	0.00000000
259999.00000000	299994.25000000	3.11107898	2.59933472	-0.07400513	0.00000000
259999.00000000	299994.25000000	3.11303210	2.59654999	-0.07923126	0.00000000
259999.00000000	299994.25000000	3.11498547	2.59323120	-0.07957458	0.00000000
259999.00000000	299994.25000000	3.11693883	2.59189606	-0.07946014	0.00000000
259999.00000000	299994.25000000	3.11889195	2.59193420	-0.06858826	0.00000000
259999.00000000	299994.25000000	3.12084532	2.59284973	-0.07614136	0.00000000
259999.00000000	299994.25000000	3.12279844	2.59464264	-0.07400513	0.00000000
259999.00000000	299994.25000000	3.12475181	2.59689331	-0.08327484	0.00000000
259999.00000000	299994.25000000	3.12670517	2.59815216	-0.07339478	0.00000000
259999.00000000	299994.25000000	3.12865829	2.60055542	-0.07991791	0.00000000
259999.00000000	299994.25000000	3.13061166	2.59925842	-0.07339478	0.00000000
259999.00000000	299994.25000000	3.13256502	2.59677887	-0.07629395	0.00000000
259999.00000000	299994.25000000	3.13451815	2.59300232	-0.08712769	0.00000000
259999.00000000	299994.25000000	3.13647151	2.59189606	-0.07995605	0.00000000
259999.00000000	299994.25000000	3.13842487	2.59124756	-0.07453918	0.00000000
259999.00000000	299994.25000000	3.14037800	2.59262085	-0.07278442	0.00000000
259999.00000000	299994.25000000	3.14233136	2.59525299	-0.07164001	0.00000000
259999.00000000	299994.25000000	3.14428473	2.59983063	-0.08262634	0.00000000
259999.00000000	299994.25000000	3.14623785	2.60017395	-0.07274628	0.00000000
259999.00000000	299994.25000000	3.14819121	2.59979248	-0.07633209	0.00000000
259999.00000000	299994.25000000	3.15014434	2.59937286	-0.07785797	0.00000000
259999.00000000	299994.25000000	3.15209770	2.59590149	-0.07511139	0.00000000
259999.00000000	299994.25000000	3.15405107	2.59372711	-0.08838654	0.00000000
259999.00000000	299994.25000000	3.15600419	2.59220123	-0.08129120	0.00000000
259999.00000000	299994.25000000	3.15795755	2.59155273	-0.07389069	0.00000000
259999.00000000	299994.25000000	3.15991092	2.59323120	-0.07263184	0.00000000
259999.00000000	299994.25000000	3.16186404	2.59502411	-0.07320404	0.00000000
259999.00000000	299994.25000000	3.16381741	2.59754181	-0.08483887	0.00000000
259999.00000000	299994.25000000	3.16577077	2.60036469	-0.07282257	0.00000000
259999.00000000	299994.25000000	3.16772389	2.59777069	-0.07671356	0.00000000
259999.00000000	299994.25000000	3.16967726	2.59853363	-0.07625580	0.00000000
259999.00000000	299994.25000000	3.17163038	2.59696960	-0.07465363	0.00000000
259999.00000000	299994.25000000	3.17358375	2.59361267	-0.08228302	0.00000000
259999.00000000	299994.25000000	3.17553711	2.59193420	-0.08209229	0.00000000
259999.00000000	299994.25000000	3.17749023	2.59216309	-0.07637024	0.00000000
259999.00000000	299994.25000000	3.17944360	2.59292603	-0.07144928	0.00000000
259999.00000000	299994.25000000	3.18139696	2.59552002	-0.07480621	0.00000000
259999.00000000	299994.25000000	3.18335009	2.59719849	-0.07999420	0.00000000
259747.07812500	299994.25000000	3.22052789	2.59555817	-0.07492065	0.00000000
259239.26562500	299994.25000000	3.22459126	2.59201050	-0.08182526	0.00000000
258731.45312500	299994.25000000	3.22865462	2.59933472	-0.07183075	0.00000000
258223.64062500	299994.25000000	3.23271799	2.61310577	-0.07911682	0.00000000
257715.82812500	299994.25000000	3.23678136	2.62397766	-0.07453918	0.00000000
257208.01562500	299994.25000000	3.24084473	2.63713837	-0.07541656	0.00000000
256700.20312500	299994.25000000	3.24490833	2.64869690	-0.08415222	0.00000000
256192.39062500	299994.25000000	3.24897170	2.66075134	-0.07080078	0.00000000
255684.57812500	299994.25000000	3.25303507	2.67913818	-0.07469177	0.00000000
255176.76562500	299994.25000000	3.25709844	2.69424438	-0.07652283	0.00000000
254668.95312500	299994.25000000	3.26116180	2.70393372	-0.07373810	0.00000000
254161.14062500	299994.25000000	3.26522517	2.71324158	-0.07865906	0.00000000
253653.32812500	299994.25000000	3.26928854	2.72933960	-0.06874084	0.00000000
253145.51562500	299994.25000000	3.27335191	2.74589539	-0.07347107	0.00000000
252637.70312500	299994.25000000	3.27741528	2.75840759	-0.07194519	0.00000000
252129.89062500	299994.25000000	3.28147864	2.76611328	-0.07198334	0.00000000
251622.07812500	299994.25000000	3.28554225	2.77717590	-0.07518768	0.00000000
251114.26562500	299994.25000000	3.28960562	2.79663086	-0.06885529	0.00000000
250606.45312500	299994.25000000	3.29366899	2.81471252	-0.07183075	0.00000000
250098.64062500	299994.25000000	3.29773235	2.81944275	-0.07049561	0.00000000
249590.82812500	299994.25000000	3.30179572	2.82440186	-0.07404327	0.00000000
249083.01562500	299994.25000000	3.30585909	2.83836365	-0.07305145	0.00000000
248575.20312500	299994.25000000	3.30992246	2.85747528	-0.06786346	0.00000000
248067.39062500	299994.25000000	3.31398582	2.87143707	-0.07301331	0.00000000
247559.57812500	299994.25000000	3.31804919	2.87345886	-0.07263184	0.00000000
247051.76562500	299994.25000000	3.32211256	2.88192749	-0.07240295	0.00000000
246543.95312500	299994.25000000	3.32617617	2.89516449	-0.07251740	0.00000000
246036.14062500	299994.25000000	3.33023953	2.91263580	-0.06717682	0.00000000
245528.32812500	299994.25000000	3.33430290	2.92510986	-0.07259369	0.00000000
245020.51562500	299994.25000000	3.33836627	2.92797089	-0.06782532	0.00000000
244512.70312500	299994.25000000	3.34242964	2.93601990	-0.07736206	0.00000000
244004.89062500	299994.25000000	3.34649301	2.95043945	-0.07167816	0.00000000
243497.07812500	299994.25000000	3.35055637	2.96535492	-0.06778717	0.00000000
242989.26562500	299994.25000000	3.35461974	2.97378540	-0.07072449	0.00000000
242481.45312500	299994.25000000	3.35868311	2.98095703	-0.06782532	0.00000000
241973.64062500	299994.25000000	3.36274672	2.98927307	-0.07240295	0.00000000
241465.82812500	299994.25000000	3.36681008	3.00434113	-0.06954193	0.00000000
240958.01562500	299994.25000000	3.37087345	3.01734924	-0.06942749	0.00000000
240450.20312500	299994.25000000	3.37493682	3.02856445	-0.06996155	0.00000000
239942.39062500	299994.25000000	3.37900019	3.03020477	-0.06652832	0.00000000
239434.57812500	299994.25000000	3.38306355	3.03924561	-0.06946564	0.00000000
238926.76562500	299994.25000000	3.38712692	3.05225372	-0.06870270	0.00000000
238418.95312500	299994.25000000	3.39119029	3.06480408	-0.06996155	0.00000000
237911.14062500	299994.25000000	3.39525366	3.07186127	-0.06675720	0.00000000
237403.32812500	299994.25000000	3.39931703	3.07640076	-0.06454468	0.00000000
236895.51562500	299994.25000000	3.40338063	3.08681488	-0.07293701	0.00000000
236387.70312500	299994.25000000	3.40744400	3.10222626	-0.07003784	0.00000000
235879.89062500	299994.25000000	3.41150737	3.11367035	-0.07633209	0.00000000
235372.07812500	299994.25000000	3.41557074	3.11199188	-0.06546021	0.00000000
234864.26562500	299994.25000000	3.41963410	3.12286377	-0.06580353	0.00000000
234356.45312500	299994.25000000	3.42369747	3.13312531	-0.07236481	0.00000000
233848.64062500	299994.25000000	3.42776084	3.14502716	-0.06820679	0.00000000
233340.82812500	299994.25000000	3.43182421	3.15670013	-0.07034302	0.00000000
232833.01562500	299994.25000000	3.43588758	3.15883636	-0.06378174	0.00000000
232325.20312500	299994.25000000	3.43995094	3.16009521	-0.06267548	0.00000000
231817.39062500	299994.25000000	3.44401455	3.17115784	-0.07415771	0.00000000
231309.57812500	299994.25000000	3.44807792	3.18450928	-0.06824493	0.00000000
230801.76562500	299994.25000000	3.45214128	3.19107056	-0.06916046	0.00000000
230293.95312500	299994.25000000	3.45620465	3.19343567	-0.06500244	0.00000000
229786.14062500	299994.25000000	3.46026802	3.20140839	-0.06324768	0.00000000
229278.32812500	299994.25000000	3.46433139	3.21037292	-0.07453918	0.00000000
228770.51562500	299994.25000000	3.46839476	3.22273254	-0.06835937	0.00000000
228262.70312500	299994.25000000	3.47245812	3.22959900	-0.06958008	0.00000000
227754.89062500	299994.25000000	3.47652149	3.23001862	-0.06271362	0.00000000
227247.07812500	299994.25000000	3.48058486	3.23657990	-0.06351471	0.00000000
226739.26562500	299994.25000000	3.48464847	3.24802399	-0.07499695	0.00000000
226231.45312500	299994.25000000	3.48871183	3.25969696	-0.06393433	0.00000000
225723.64062500	299994.25000000	3.49277520	3.26522827	-0.06740570	0.00000000
225215.82812500	299994.25000000	3.49683857	3.26843262	-0.06362915	0.00000000
224708.01562500	299994.25000000	3.50090194	3.27617645	-0.06298065	0.00000000
224200.20312500	299994.25000000	3.50496531	3.28811646	-0.07369995	0.00000000
223692.39062500	299994.25000000	3.50902867	3.29811096	-0.06469727	0.00000000
223184.57812500	299994.25000000	3.51309204	3.30310822	-0.06622314	0.00000000
222676.76562500	299994.25000000	3.51715541	3.30722809	-0.06340027	0.00000000
222168.95312500	299994.25000000	3.52121878	3.31737518	-0.06504059	0.00000000
221661.14062500	299994.25000000	3.52528238	3.32893372	-0.07919312	0.00000000
221153.32812500	299994.25000000	3.52934575	3.33644867	-0.06298065	0.00000000
220645.51562500	299994.25000000	3.53340912	3.33793640	-0.06572723	0.00000000
220137.70312500	299994.25000000	3.53747249	3.34148407	-0.06374359	0.00000000
219629.89062500	299994.25000000	3.54153585	3.35292816	-0.06504059	0.00000000
219122.07812500	299994.25000000	3.54559922	3.36120605	-0.07160187	0.00000000
218614.26562500	299994.25000000	3.54966259	3.36452484	-0.06229401	0.00000000
218106.45312500	299994.25000000	3.55372596	3.36627960	-0.06393433	0.00000000
217598.64062500	299994.25000000	3.55778933	3.36833954	-0.06404877	0.00000000
217090.82812500	299994.25000000	3.56185269	3.38165283	-0.06771088	0.00000000
216583.01562500	299994.25000000	3.56591630	3.39290619	-0.07045746	0.00000000
216075.20312500	299994.25000000	3.56997967	3.39817047	-0.06187439	0.00000000
215567.39062500	299994.25000000	3.57404304	3.40091705	-0.06607056	0.00000000
215059.57812500	299994.25000000	3.57810640	3.39916229	-0.06141663	0.00000000
214551.76562500	299994.25000000	3.58216977	3.40785980	-0.06690979	0.00000000
214043.95312500	299994.25000000	3.58623314	3.41560364	-0.07057190	0.00000000
213536.14062500	299994.25000000	3.59029651	3.41899872	-0.06172180	0.00000000
213028.32812500	299994.25000000	3.59435987	3.41934204	-0.07129669	0.00000000
212520.51562500	299994.25000000	3.59842324	3.42445374	-0.06202698	0.00000000
212012.70312500	299994.25000000	3.60248661	3.43387604	-0.07347107	0.00000000
211504.89062500	299994.25000000	3.60655022	3.44089508	-0.06908417	0.00000000
210997.07812500	299994.25000000	3.61061358	3.44036102	-0.06233215	0.00000000
210489.26562500	299994.25000000	3.61467695	3.44085693	-0.06671906	0.00000000
209981.45312500	299994.25000000	3.61874032	3.44558716	-0.06347656	0.00000000
209473.64062500	299994.25000000	3.62280369	3.45680237	-0.06809235	0.00000000
208965.82812500	299994.25000000	3.62686706	3.46088409	-0.06755829	0.00000000
208458.01562500	299994.25000000	3.63093042	3.45806122	-0.06351471	0.00000000
207950.20312500	299994.25000000	3.63499379	3.45764160	-0.06786346	0.00000000
207442.39062500	299994.25000000	3.63905716	3.46405029	-0.06313324	0.00000000
206934.57812500	299994.25000000	3.64312053	3.47248077	-0.06908417	0.00000000
206426.76562500	299994.25000000	3.64718413	3.47820282	-0.06824493	0.00000000
205918.95312500	299994.25000000	3.65124750	3.47946167	-0.06324768	0.00000000
205411.14062500	299994.25000000	3.65531087	3.48083496	-0.06347656	0.00000000
204903.32812500	299994.25000000	3.65937424	3.49075317	-0.06404877	0.00000000
204395.51562500	299994.25000000	3.66343760	3.50177765	-0.07415771	0.00000000
203887.70312500	299994.25000000	3.66750097	3.50872040	-0.06687164	0.00000000
203379.89062500	299994.25000000	3.67156434	3.50849152	-0.06404877	0.00000000
202872.07812500	299994.25000000	3.67562771	3.51303101	-0.06065369	0.00000000
202364.26562500	299994.25000000	3.67969108	3.52310181	-0.06408691	0.00000000
201856.45312500	299994.25000000	3.68375444	3.52912903	-0.07587433	0.00000000
201348.64062500	299994.25000000	3.68781805	3.52832794	-0.06530762	0.00000000
200840.82812500	299994.25000000	3.69188142	3.52527618	-0.06774902	0.00000000
200333.01562500	299994.25000000	3.69594479	3.53290558	-0.06118774	0.00000000
199825.20312500	299994.25000000	3.70000815	3.54427338	-0.06523132	0.00000000
199317.39062500	299994.25000000	3.70407152	3.55155945	-0.07350922	0.00000000
198809.57812500	299994.25000000	3.70813489	3.55316162	-0.06557465	0.00000000
198301.76562500	299994.25000000	3.71219826	3.55102539	-0.06587982	0.00000000
197793.95312500	299994.25000000	3.71626163	3.55846405	-0.06114960	0.00000000
197286.14062500	299994.25000000	3.72032499	3.56590271	-0.06397247	0.00000000
196778.32812500	299994.25000000	3.72438836	3.57074738	-0.07114410	0.00000000
196270.51562500	299994.25000000	3.72845197	3.56838226	-0.06305695	0.00000000
195762.70312500	299994.25000000	3.73251534	3.56555939	-0.06561279	0.00000000
195254.89062500	299994.25000000	3.73657870	3.57322693	-0.06145477	0.00000000
194747.07812500	299994.25000000	3.74064207	3.58203888	-0.06408691	0.00000000
194239.26562500	299994.25000000	3.74470544	3.58688354	-0.07389069	0.00000000
193731.45312500	299994.25000000	3.74876881	3.58543396	-0.06175995	0.00000000
193223.64062500	299994.25000000	3.75283217	3.58680725	-0.06504059	0.00000000
192715.82812500	299994.25000000	3.75689554	3.59344482	-0.06252289	0.00000000
192208.01562500	299994.25000000	3.76095891	3.60439301	-0.06649017	0.00000000
191700.20312500	299994.25000000	3.76502252	3.60942841	-0.07553101	0.00000000
191192.39062500	299994.25000000	3.76908588	3.60992432	-0.06469727	0.00000000
190684.57812500	299994.25000000	3.77314925	3.61164093	-0.06614685	0.00000000
190176.76562500	299994.25000000	3.77721262	3.61770630	-0.06492615	0.00000000
189668.95312500	299994.25000000	3.78127599	3.62518311	-0.06759644	0.00000000
189161.14062500	299994.25000000	3.78533936	3.63269806	-0.07301331	0.00000000
188653.32812500	299994.25000000	3.78940272	3.63403320	-0.06233215	0.00000000
188145.51562500	299994.25000000	3.79346609	3.63498688	-0.06534576	0.00000000
187637.70312500	299994.25000000	3.79752946	3.64330292	-0.06488800	0.00000000
187129.89062500	299994.25000000	3.80159283	3.65047455	-0.06717682	0.00000000
186622.07812500	299994.25000000	3.80565643	3.65360260	-0.07160187	0.00000000
186114.26562500	299994.25000000	3.80971980	3.65291595	-0.05954742	0.00000000
185606.45312500	299994.25000000	3.81378317	3.65375519	-0.06427765	0.00000000
185098.64062500	299994.25000000	3.81784654	3.66458893	-0.06610870	0.00000000
184590.82812500	299994.25000000	3.82190990	3.67092133	-0.06793976	0.00000000
184083.01562500	299994.25000000	3.82597327	3.67156982	-0.06828308	0.00000000
183575.20312500	299994.25000000	3.83003664	3.66878510	-0.05981445	0.00000000
183067.39062500	299994.25000000	3.83410001	3.67145538	-0.06507874	0.00000000
182559.57812500	299994.25000000	3.83816338	3.67767334	-0.06484985	0.00000000
182051.76562500	299994.25000000	3.84222674	3.68598938	-0.06935120	0.00000000
181543.95312500	299994.25000000	3.84629035	3.68942261	-0.06919861	0.00000000
181036.14062500	299994.25000000	3.85035372	3.68919373	-0.05908966	0.00000000
180528.32812500	299994.25000000	3.85441709	3.69342804	-0.06546021	0.00000000
180020.51562500	299994.25000000	3.85848045	3.69674683	-0.06298065	0.00000000
179512.70312500	299994.25000000	3.86254382	3.70182037	-0.06721497	0.00000000
179004.89062500	299994.25000000	3.86660719	3.70311737	-0.06862640	0.00000000
178497.07812500	299994.25000000	3.87067056	3.70681763	-0.06011963	0.00000000
177989.26562500	299994.25000000	3.87473392	3.71528625	-0.06595612	0.00000000
177481.45312500	299994.25000000	3.87879729	3.72192383	-0.06420135	0.00000000
176973.64062500	299994.25000000	3.88286066	3.72779846	-0.07114410	0.00000000
176465.82812500	299994.25000000	3.88692427	3.72505188	-0.06759644	0.00000000
175958.01562500	299994.25000000	3.89098763	3.72776031	-0.06118774	0.00000000
175450.20312500	299994.25000000	3.89505100	3.73920441	-0.07095337	0.00000000
174942.39062500	299994.25000000	3.89911437	3.74774933	-0.06473541	0.00000000
174434.57812500	299994.25000000	3.90317774	3.75011444	-0.07686615	0.00000000
173926.76562500	299994.25000000	3.90724111	3.74774933	-0.06507874	0.00000000
173418.95312500	299994.25000000	3.91130447	3.74656677	-0.06465912	0.00000000
172911.14062500	299994.25000000	3.91536784	3.74683380	-0.06355286	0.00000000
172403.32812500	299994.25000000	3.91943121	3.75312805	-0.06454468	0.00000000
